reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,translated_content
154cee4f-f1ac-43dd-b9ea-ee4aa0568b76,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sehr bequem und einfach !!!!!,5,0,5.1.39,2023-10-06 09:55:47,"Hallo Waldemar, vielen Dank für Ihre 5*****-Rezension. Wir freuen uns riesig, dass Ihnen unsere App so gut gefällt. 😊Viele Grüße Ihre E.ON Energie Deutschland",2023-10-06 13:03:50,5.1.39,Very comfortable and simple !!!!!
c5bbe620-4652-4a77-9bfb-fd26356d558d,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alles Gut,3,0,5.1.39,2023-10-05 17:11:21,,,5.1.39,It's all ok
776b60be-94f9-4f26-bab8-1b71dcc26894,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Warum nur 3 Sterne: Login funktioniert regelmäßig nicht. Öfter Weiterleitung Richtung Web, dann brauche ich auch keine App",3,0,5.1.39,2023-10-05 10:25:52,"Hallo Markus, damit wir uns das alles einmal genauer für Sie ansehen können, wäre es sehr hilfreich, wenn Sie uns Ihr Anliegen zusammen mit Ihrer Vertragsnummer an socialmedia@eon.de schicken. Wir kümmern uns dann gern um alles Weitere und melden uns mit mehr Informationen wieder bei Ihnen zurück. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-05 11:38:44,5.1.39,"Why only 3 stars: login does not work regularly. Often forwarding towards the web, then I don't need an app"
94e4b11a-1f85-45fb-809a-4493a9a0155b,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App startet auch nach einer Neuinstallation nicht. Nach dem E.ON-Bild bleibt der Bildschirm schwarz.,1,0,5.1.39,2023-10-05 05:34:56,"Hallo Alex, vielen Dank für Ihre Bewertung. Schreiben Sie uns gern eine Nachricht mit Ihrer Fehlermeldung und Ihrer Vertragsnummer an socialmedia@eon.de. Vielen Dank im Voraus und viele Grüße Ihre E.ON Energie Deutschland",2023-10-05 08:25:04,5.1.39,"App does not start even after a new installation. According to the E.ON picture, the screen remains black."
10c7246b-e2ce-4f0b-b2fc-ec19c45b3747,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Halsabschneider . Preise erhöhen geht ruck zuck aber während man Anspruch auf die strompreisbremse hat werden die Verträge nicht günstiger obwohl es günstigeree Verträge gibt,1,0,5.1.39,2023-10-04 14:16:14,"Hallo Alexander, es tut uns leid, dass Sie sich über uns ärgern. Hier dreht sich allerdings alles ausschließlich um unsere Mein E.ON App. Bitte wenden Sie sich deshalb mit anderen Themen noch einmal an unsere Kollegen vom Kundenservice, die Ihnen gern mit Rat und Tat zur Seite stehen. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-05 08:22:01,5.1.39,"Small cutters. Increasing prices is in no time but while you are entitled to the electricity price brake, the contracts are not cheaper even though there are cheaper contracts"
514ddc1b-e294-470f-9993-2345d5e767ef,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Öffnet den Browser der nur mit Cokkies funktioniert,somit keine App,ganz schlecht gemacht",1,0,5.1.39,2023-10-04 13:30:42,,,5.1.39,"Opens the browser that only works with cokkies, so no app, made very bad"
afcb4f67-fd26-4ee1-b3ad-a70bb16c3a30,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Man kann gar keine Nachrichten schicken. Die Postbox geht nur in eine Richtung!,1,0,5.1.39,2023-10-03 21:54:18,"Hallo Christine, lieben Dank für Ihre Nachricht. Wenn Sie mögen, probieren Sie hierzu gern folgenden Weg aus. Gehen Sie bitte über den Punkt ""Mehr"" . Anschließend erscheinen die ""Unterpunkte"" Einstellungen, Kontakt usw. .Über den Punkt ""Kontakt"" können Sie uns alle offenen Fragen mitteilen. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-04 10:58:15,5.1.39,You can't send any messages at all. The postbox only goes in one direction!
4a4db45e-71d0-4eea-a1d8-91e96cd84539,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gut,5,0,5.1.39,2023-10-03 20:33:41,,,5.1.39,Gut
54547a2b-7bd8-418f-bba0-26805b952682,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Macht es einfacher zu verwalten ohne anzurufen.,4,0,5.1.39,2023-10-03 15:48:49,,,5.1.39,Makes it easier to manage without calling.
a9a52f16-cfa1-461b-9959-94ac10628fe9,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top und sehr einfach zu händeln ;),5,0,5.1.39,2023-10-02 10:51:32,,,5.1.39,Top and very easy to handle;)
271d02d0-32de-42a5-a187-c4eea2857cdb,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seit Monaten nicht möglich meinen Stromvertrag in die App aufzunehmen. Kontaktformular ist schon seit 2 Monaten abgeschickt.,1,0,5.1.39,2023-10-02 09:21:47,"Hallo Katrin, vielen Dank für Ihr Feedback. Es tut uns leid, dass Sie schon länger auf eine Antwort warten. Wir schauen uns das gern an. Bitte senden Sie uns eine E-Mail mit Ihren Vertragsnummern an socialmedia@eon.de. Wir sehen uns das gern für Sie an. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-02 12:32:54,5.1.39,To include my electricity contract in the app for months. Contact form has been sent for 2 months.
0ee7d7dd-9c8a-4e75-937f-4bb664fd329b,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App funktioniert nicht keine aktuellen Rechnungen,1,0,5.1.39,2023-10-02 09:14:22,"Hallo Peter, vielen Dank für Ihre Bewertung. Es tut uns leid, dass die App nicht gut funktioniert. Senden Sie uns das Ganze gern zusammen mit Ihrer Vertragsnummer an socialmedia@eon.de. Wir prüfen das gern für Sie. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-02 12:31:50,5.1.39,App doesn't work any current bills
91989ffe-50c1-425e-b8d1-edd902a7ee98,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Etwas träge diese App, aber erfüllt seinen Zweck",3,0,5.1.39,2023-10-02 06:41:10,,,5.1.39,"A little sluggish this app, but fulfills its purpose"
d67e1f08-4834-4ae6-b97c-518533470205,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Leider Funktioniert immer noch nichts im Gegenteil, vorher alles super geklappt seit ca August15.8. 22 keine Funktion erst Vertrag beendet Funktionen nicht ausführbar jetzt beim Öffnen kommt nur es liegt aktuell eine Störung vor seit wochen Zugriff auf Daten u.ä. nicht möglich ich löche die App jetzt ohne Funktion muss ich die nicht auf dem Smartphone installiert lassen",1,0,,2023-10-01 07:46:33,"Hallo Sabine, vielen Dank für Ihr Feedback. Es tut uns sehr leid, dass die App bei Ihnen so gar nicht funktionieren möchte. Wir schauen uns das sehr gern an. Wenn Sie mögen, senden Sie uns Ihre Fehlerbeschreibung (gern mit Screenshots) zusammen mit Ihrer Vertragsnummer per E-Mail an socialmedia@eon.de. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-02 10:23:04,,"Unfortunately, nothing still works on the contrary, everything went well before since about August15.8. 22 No function only contract terminates functions not executable now when opening comes only. Not possible I if the app now without function I don't have to leave it installed on the smartphone"
69da3d9e-2c47-4503-9ffa-a819df9a8ca0,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Die App funktioniert nicht mehr. Auch nach De- und Neuinstallation kommt nur ein weißer Bildschirm nach dem Öffnen der App.,1,0,5.1.39,2023-09-30 19:48:00,"Hallo Michael, vielen Dank für Ihren Beitrag. Es tut uns leid, dass die App bei Ihnen nicht funktioniert. Wir prüfen das sehr gern. Wenn Sie mögen, senden Sie uns Ihre Fehlerbeschreibung (gern mit Screenshots) zusammen mit Ihrer Vertragsnummer per E-Mail an socialmedia@eon.de. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-02 10:21:50,5.1.39,"The app no ​​longer works. Even after de and reinstallation, only a white screen comes after opening the app."
4e9a5426-d5d0-48df-8ee4-92f4047154bb,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Habe aktuell keine Nachricht erhalten, dass ich zur Jahresabrechnung den Zählerstand melden soll. Gott sei Dank habe ich die Daten im Kopf. Auch in der App findet sich kein Hinweis und der Abschlagscheck funktioniert schon länger nicht mehr. Hierfür gehe ich immer über Homepage. Sehr Schade, da es sonst so einfach wahr.",2,3,5.1.39,2023-09-30 17:02:09,"Hallo Nicole, vielen Dank für Ihr Feedback. Es tut uns leid, dass die App bei Ihnen gerade nicht ""rund läuft"". Wir prüfen das sehr gern. Wenn Sie mögen, senden Sie uns Ihre Fehlerbeschreibung zusammen mit Ihrer Vertragsnummer per E-Mail an socialmedia@eon.de. Viele Grüße Ihre E.ON Energie Deutschland",2023-10-02 10:20:43,5.1.39,"I have not received a message at the moment that I should report the meter status for the annual statement. Thank God I have the data in my head. There is also no hint in the app and the tee check has not worked for a long time. For this I always go on a homepage. A shame, otherwise it is so easy."
6afe3278-e5eb-4de3-980c-f42f3b54d018,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Zählerstand ablesen ganz einfach, klappt super",5,0,5.1.39,2023-09-30 13:48:15,,,5.1.39,"Reading the meter reading very simple, it works great"
b7b58571-cfd7-4e22-af2c-04d826c10568,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Schlecht,1,0,5.1.39,2023-09-29 17:20:22,,,5.1.39,Bad
c1212376-c7a3-4e83-9c56-0bc317b35ac6,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sehr gute übersichtliche App. Leider Abzug, da ich mich seit dem neuesten Update nicht mehr einloggen kann. Nach korrekter Eingabe von Email und Passwort werde ich gleich wieder auf die Login Seite geroutet. Habe Android 10. Die mein EON App öffnet sich daraufhin nicht. Ihr müsst euren Login echt in die App verlagern, dann müsst ihr auch nicht mit X beliebigen Browser den Login testen sondern habt eure eigene Umgebung. LG Felix",4,0,5.1.39,2023-09-28 21:38:31,"Hallo Felix, vielen Dank für Ihr Feedback. Wir schauen uns das gern einmal für Sie an. Wenn Sie mögen, senden Sie uns eine E-Mail mit der Fehlerbeschreibung (gern Screenshots) und Ihrer Vertragsnummer an socialmedia@eon.de. Vielen Dank und viele Grüße Ihre E.ON Energie Deutschland",2023-09-29 08:44:24,5.1.39,"Very good clear app. Unfortunately deduction, since I can no longer log in since the latest update. After entering the email and password correctly, I am straight back to the login page. I have Android 10. The Eon app does not open. You really have to move your login to the app, then you do not have to test the login with any browser but have your own environment. LG Felix"
56c4dca1-9050-4d3c-903d-0b7930ed02a7,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,5.1.39,2023-09-27 10:28:38,,,5.1.39,top
cc85aea0-a688-412f-9338-99c4a8070adc,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Zählerstand mit Kamera wird falsch gelesen. Anstatt 7 kommt 1.,4,0,5.1.39,2023-09-27 08:43:35,Vielen Dank für Ihren Hinweis. Diesen geben wir gern für Sie weiter. Viele Grüße Ihre E.ON Energie Deutschland,2023-09-27 12:17:12,5.1.39,"County with a camera is read wrong. Instead of 7, 1."
cafd9785-d245-4712-834c-204bcc27b50c,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seit dem letzten Update geht nichts mehr. Danke.,1,0,5.1.39,2023-09-27 06:40:41,Vielen Dank für Ihre Bewertung. Mögen Sie uns weitere Details zusammen mit Ihrer Vertragsnummer an socialmedia@eon.de schicken? Wir finden dann ganz bestimmt mehr heraus. Vielen Dank im Voraus und viele Grüße Ihre E.ON Energie Deutschland,2023-09-27 12:11:04,5.1.39,Nothing has been possible since the last update. Thanks.
bb4e69cc-d151-4b40-a825-4c870af176cb,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Warum kann ich kein Sepa Lastschriftverfahren hinterlegen?,2,0,5.1.39,2023-09-26 18:58:08,"Hallo Roger, vielen Dank für Ihre Bewertung. Es tut uns leid, dass hier etwas nicht gut funktioniert. Schicken Sie uns Ihr Anliegen doch bitte zusammen mit Ihrer Vertragsnummer an socialmedia@eon.de. Wir schauen uns das gern genauer für Sie an. Viele Grüße Ihre E.ON Energie Deutschland",2023-09-27 10:54:16,5.1.39,Why can't I deposit direct debit?
8e1e9220-ca9c-4e84-84b9-1df82d378f60,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Habe sie wieder deinstalliert. Login wird nicht gespeichert. Jedes mal Fingerabdruck plus zusätzlichen Login. Dann kann ich auch den Webauftritt nutzen. Bringt für mich keinen Vorteil,1,0,,2023-09-26 18:39:56,,,,I uninstalled them again. Login is not saved. Fingerprint plus additional login every time. Then I can also use the website. Bring no advantage for me
afa4d8ef-76b1-44f1-9c13-baa62114bed2,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mit diesem laden habe ich nur schlechte Erfahrung. Auf meine Stromgutschrift warte ich seit Juli!!! Nie wieder!,1,0,5.1.39,2023-09-26 14:43:33,"Hallo Murat, es tut uns leid, dass Sie sich über uns ärgern. Hier dreht sich allerdings alles ausschließlich um unsere Mein E.ON App. Bitte wenden Sie sich deshalb mit anderen Themen direkt an unsere Kollegen vom Kundenservice, die Ihnen gern mit Rat und Tat zur Seite stehen. Viele Grüße Ihre E.ON Energie Deutschland",2023-09-27 10:36:26,5.1.39,I have only bad experience with this shop. I've been waiting for my electricity credit since July !!! Never again!
e8422d5a-2eee-4bb2-869b-20bae47c6f6f,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ständig Abstürze und Fehlermeldungen,2,0,5.1.39,2023-09-26 12:19:56,"Hallo Helmut, vielen Dank für Ihre Bewertung. Mögen Sie uns die Fehlermeldung zusammen mit Ihrer Vertragsnummer an socialmedia@eon.de schicken? Wir prüfen das gern für Sie. Viele Grüße Ihre E.ON Energie Deutschland",2023-09-27 10:33:08,5.1.39,constantly crashes and error messages
be04a528-a889-49aa-a27e-4fce1b12a80c,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App ist eine gute, sehr schnelle Einblicke in meine Datenbank",5,0,5.1.39,2023-09-25 16:47:25,"Hallo Manfred, super - das freut uns sehr. Ganz lieben Dank für Ihre 5*****-Rezension. 🤗Viele Grüße Ihre E.ON Energie Deutschland",2023-09-26 09:31:50,5.1.39,"App is a good, very fast insight into my database"
26144338-7b1b-4323-a9ac-3e6a6aab31ac,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Werde erstmal auf die Website geleitet und dann wieder zur App. Warum? Fingersbdruck Login funktioniert überhaupt nicht. App absolut überflüssig,1,0,5.1.39,2023-09-25 11:13:24,"Hallo Chris, vielen Dank für Ihre Rezension. Es tut uns leid, dass Ihnen unsere App aktuell nicht gut gefällt. Wir leiten Ihr Feedback gern intern bei uns weiter. Super wäre, wenn Sie uns zusätzlich eine E-Mail mit Ihrer Vertragsnummer und der Fehlerbeschreibung an socialmedia@eon.de schicken. Herzliche Grüße Ihre E.ON Energie Deutschland",2023-09-26 08:49:27,5.1.39,Get to the website first and then to the app again. Why? Fingerb printing login doesn't work at all. App absolutely superfluous
3b859fbf-4510-40d9-9f22-e18e2497e454,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sehr gut kann nur weiterempfehlen,5,0,5.1.39,2023-09-24 15:36:37,,,5.1.39,Very well can only be recommended
37d2d438-5037-41ce-8025-94b2ca557ae4,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Einfach nur enttäuschend,1,0,5.1.39,2023-09-24 13:36:12,,,5.1.39,Just disappointing
2d1afd60-436d-4043-a0ea-7cb65cb369e6,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keine Anmeldung mehr möglich. Dies hat sonst immer funktioniert. Somit ist die App für mich unnutz bar.,1,1,5.1.39,2023-09-24 06:52:52,"Hallo Christian, lieben Dank für Ihr Feedback. Dürfen wir uns einmal ansehen, warum die Anmeldung nicht klappen mag? Schicken Sie uns dazu bitte eine Nachricht mit Ihren Daten direkt an unser Postfach socialmedia@eon.de. Wir machen uns sehr gern für Sie auf die Suche nach der Ursache. Viele Grüße Ihre E.ON Energie Deutschland",2023-09-25 10:30:56,5.1.39,No registration possible. Otherwise this always worked. So the app is unnecessary for me.
529a3e24-22bf-492c-8ab5-69ff9bd0cb08,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ist das alles schlecht,1,0,5.1.39,2023-09-23 23:25:17,,,5.1.39,Is that all bad
c73e30df-52f5-48a5-880d-e92e3f14c481,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bin mit der App und eon sehr zufrieden.Endlich keine Wärmeenergie mehr.,5,0,5.1.39,2023-09-23 14:42:25,,,5.1.39,I am very satisfied with the app and Eon.
41f862b3-028a-4951-8acb-2ec9bd688e85,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Die ganze Vertragsabwicklung ist übersichtlich gestaltet und möglich. Die App bietet für den Normalfall eher zu viel als zu wenig Funktionen.,4,0,5.1.39,2023-09-21 18:00:56,"Hallo Werner, vielen Dank für Ihre tolle Bewertung - wir freuen uns, dass Sie mit der App so zufrieden sind. Viele Grüße und ein schönes Wochenende wünscht Ihre E.ON Energie Deutschland",2023-09-22 16:17:10,5.1.39,"The entire contract processing is clearly designed and possible. For the normal case, the app offers too much than too few functions."
c2c9e6dd-a245-484d-b90c-7a7b2e370887,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Die App ist langsam, unübersichtlich und bei Problemen mit dem Vertrag kann man die weder hier noch mit der Hotline klären. Bei E.ON könne alle nur singen und klatschen.",1,0,5.1.39,2023-09-21 10:53:54,,,5.1.39,"The app is slow, confusing and in the event of problems with the contract you can not clarify it here or with the hotline. At E.ON everyone can only sing and clap."
4b2a8a27-193c-41ff-94da-9c7d5b5e8e9a,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Wenn die App funktionieren würde, wäre sie ganz okay. Allerdings hört nach dem Login Fenster alles auf zu arbeiten und die App stürzt ab. Am Rande erwähnt ist der Hotline Service unter aller sau, und keiner kann wirklich helfen. Deswegen ist mehr als ein Stern nicht drin.",1,0,5.1.39,2023-09-20 19:36:13,"Hallo Kevin, vielen Dank für Ihre Rezension. Es tut uns sehr leid, dass wir Sie enttäuscht haben. Bitte schicken Sie uns doch eine E-Mail mit Ihrer Vertragsnummer und der Fehlerbeschreibung an socialmedia@eon.de. Gern kümmern wir uns dann um alles Weitere. Viele Grüße und Dankeschön im Voraus Ihre E.ON Energie Deutschland",2023-09-21 07:22:41,5.1.39,"If the app worked, it would be okay. However, after the login window, everything stops working and the app crashes. The hotline service is under all the sow, and nobody can really help. Therefore, there is no more than one star in it."
3c46cd7b-386e-4c19-be2d-486f3b553236,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nicht gut, daß man Sachen, die schon einige Jahre her sind, nicht löschen kann",2,0,5.1.39,2023-09-20 15:37:31,"Hallo Rai, vielen Dank für Ihr Feedback. Wir würden uns sehr freuen, wenn Sie uns eine E-Mail mit Ihrer Vertragsnummer an socialmedia@eon.de schicken. Ganz bestimmt finden wir da gemeinsam eine Lösung. 😃Viele Grüße und starten Sie gut in den Donnerstag Ihre E.ON Energie Deutschland",2023-09-21 07:20:56,5.1.39,Not good that things that were a few years ago cannot be deleted
3ecb2f88-0701-4f2a-8f8e-f741cac69a87,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Die App ging bisher gut. Neuerdings lockt sie mit Hinweis kein Internet sowohl im WLAN als auch bei 4g nicht mehr ein. Ein Punkt ist daher schon großzügig.,1,0,5.1.39,2023-09-20 10:13:21,"Hallo Peter, vielen Dank für Ihre Rezension. Bitte probieren Sie einmal aus, ob eine komplette Neuinstallation helfen könnte. Und wenn das nicht funktioniert, schicken Sie uns gern eine E-Mail mit Ihrer Vertragsnummer und der Fehlerbeschreibung an socialmedia@eon.de. 😊Viele Grüße Ihre E.ON Energie Deutschland",2023-09-21 07:18:22,5.1.39,The app has been going well so far. Recently she no longer attracts an internet with a hint on both WLAN and 4G. One point is therefore generous.
d3197387-5ffc-479c-ae01-2f9c6967bcb3,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Update ... Ich kann die Personalisierung zwar immer noch nicht öffnen (es kommt weiterhin: es ist ein Fehler aufgetreten), aber zumindest kann ich das jetzt wegklicken. Da ich sowieso keine personalisierten Angebote haben möchte kann ich damit leben ...Die Informationen, die ich haben möchte, bekomme ich ja.",4,0,5.1.39,2023-09-19 18:51:01,"Hallo Andrea, haben Sie ganz lieben Dank für das Update und Ihre 4****-Rezension. Es freut uns sehr, dass Ihnen unsere App gefällt. :-) Viele Grüße Ihre E.ON Energie Deutschland",2023-09-21 07:10:29,5.1.39,"Update ... I still can't open personalization (it continues: a mistake has occurred), but at least I can click away now. Since I don't want to have personalized offers anyway, I can live with it ... I get the information I want."
585a8af5-5374-4eaa-b425-43a2295fe1d9,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Update-Pflicht? Frechheit!,1,0,5.1.38,2023-09-19 09:42:15,,,5.1.38,Update obligation? Cheek!
02307ca5-c52d-493e-ada0-9c209298a03f,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Die vollflächig Darstellung der Angebote über das webinterface ist störend. Ein kleineres Fenster reicht aus.,4,0,5.1.39,2023-09-19 00:47:14,,,5.1.39,The full -scale representation of the offers via the web interface is annoying. A smaller window is enough.
50019546-325e-485b-a545-836884c3c318,Ein Google-Nutzer,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Die eon App war und ist für mich sehr hilfreich,4,0,5.1.39,2023-09-18 18:16:18,,,5.1.39,The Eon app was and is very helpful for me
